id,x,y,category,size,name,technology_code,text
A44C,0.0786044099548988,0.601518858741393,Consumer Products and Fabrication,13.7445017081679,Jewelry Adornments.,A44C,Technology: A44C <br>Description: Jewelry Adornments. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A63J,0.388106698019847,-0.522583823114423,Consumer Products and Fabrication,9.81075832443777,Theatre Magic Devices.,A63J,Technology: A63J <br>Description: Theatre Magic Devices. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B03D,-0.464781942448713,-0.108456654462682,Physical Sciences and Engineering,10.8244674496412,Flotation Differential Sedimentation,B03D,Technology: B03D <br>Description: Flotation Differential Sedimentation <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B23H,0.293988931613853,0.705056679699889,Consumer Products and Fabrication,12.3842744994817,Electrode-Assisted Metalworking,B23H,Technology: B23H <br>Description: Electrode-Assisted Metalworking <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B27M,0.128867417309939,0.127256032291049,Consumer Products and Fabrication,10.6549225666001,Woodworking Technology,B27M,Technology: B27M <br>Description: Woodworking Technology <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B31D,0.438865445611691,0.18379163566341,Consumer Products and Fabrication,10.4869529220547,Making Other Paper Articles,B31D,Technology: B31D <br>Description: Making Other Paper Articles <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B41C,-0.19739355910751,-0.528147475669845,Consumer Products and Fabrication,12.0215375341476,Printing Surface Manufacturing.,B41C,Technology: B41C <br>Description: Printing Surface Manufacturing. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B41F,-0.0869704856923917,-0.594250051657624,Consumer Products and Fabrication,18.0295493619348,Printing Machines Or Presses,B41F,Technology: B41F <br>Description: Printing Machines Or Presses <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B41M,-0.187854216691346,-0.690345515675241,Consumer Products and Fabrication,18.2512662199939,Color Printing Processes.,B41M,Technology: B41M <br>Description: Color Printing Processes. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B81B,-0.212860432043018,-0.807703084324729,Electronics and Telecommunication,14.5200664036379,Micro-Mechanics.,B81B,Technology: B81B <br>Description: Micro-Mechanics. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B82B,-0.105997004583574,-0.563818312726972,Physical Sciences and Engineering,12.4857491628662,Atomic Manipulation Technology.,B82B,Technology: B82B <br>Description: Atomic Manipulation Technology. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C06D,0.375325831009308,-0.196085488550157,Physical Sciences and Engineering,9.70455697857507,Gas-Attack Compositions Generation,C06D,Technology: C06D <br>Description: Gas-Attack Compositions Generation <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C07G,0.244123047745931,-0.16944969089328,Physical Sciences and Engineering,9.45414575577945,Compounds Of Unknown Constitution,C07G,Technology: C07G <br>Description: Compounds Of Unknown Constitution <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C07J,0.195786907939057,-0.275047649118873,Physical Sciences and Engineering,12.2735494937644,Steroids,C07J,Technology: C07J <br>Description: Steroids <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C08C,-0.297649067623004,-0.593826556680751,Physical Sciences and Engineering,10.8091087488811,Rubber Treatment Technology,C08C,Technology: C08C <br>Description: Rubber Treatment Technology <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C09F,-0.383941777005587,-0.517252360545007,Physical Sciences and Engineering,8.81558521979165,Natural Resin Polish & Driers,C09F,Technology: C09F <br>Description: Natural Resin Polish & Driers <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C10H,-0.0732856865852841,-0.0820340330503364,Physical Sciences and Engineering,7.87539210935114,Production Of Acetylene By Wet Methods,C10H,Technology: C10H <br>Description: Production Of Acetylene By Wet Methods <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C12F,0.258427370713999,-0.103583434297119,Physical Sciences and Engineering,8.57045439449893,Alcohol Denaturing Recovery.,C12F,Technology: C12F <br>Description: Alcohol Denaturing Recovery. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C12H,0.178712796991947,-0.0781648283277758,Physical Sciences and Engineering,10.0274748202001,Alcohol Processing.,C12H,Technology: C12H <br>Description: Alcohol Processing. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C13K,-0.216157109423663,-0.0911938383859889,Physical Sciences and Engineering,9.92395477042712,Natural Polysaccharides.,C13K,Technology: C13K <br>Description: Natural Polysaccharides. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C21B,-0.308715130972226,-0.204884566472752,Physical Sciences and Engineering,12.2166033351369,Manufacture Of Iron Or Steel,C21B,Technology: C21B <br>Description: Manufacture Of Iron Or Steel <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C21C,0.237250331966764,-0.624310332329704,Physical Sciences and Engineering,12.2154095511324,Molten Steel Processing,C21C,Technology: C21C <br>Description: Molten Steel Processing <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D04G,-0.389309245451165,0.481656469960284,Consumer Products and Fabrication,8.38261207921576,Knotting Carpets/Tapestries.,D04G,Technology: D04G <br>Description: Knotting Carpets/Tapestries. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D06C,-0.213925880654328,-0.701862250840821,Consumer Products and Fabrication,10.9644766613512,Textile Finishing.,D06C,Technology: D06C <br>Description: Textile Finishing. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D06G,-0.24776774318292,0.631092691858643,Consumer Products and Fabrication,8.28960410630053,Flexible Tubular Cleaning,D06G,Technology: D06G <br>Description: Flexible Tubular Cleaning <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D06J,-0.159995304967291,-0.823568042343874,Consumer Products and Fabrication,8.33391933341773,"""Pleating/Kilting/Goffering Apparel""",D06J,"Technology: D06J <br>Description: ""Pleating/Kilting/Goffering Apparel"" <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE"
D06P,0.20697484583572,0.235569078044574,Consumer Products and Fabrication,12.619348466425,Textile/Leather Dyeing.,D06P,Technology: D06P <br>Description: Textile/Leather Dyeing. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D21J,0.157534126862924,0.0590480962753217,Physical Sciences and Engineering,9.64943395583182,Cellulosic Fibreboard Manufacturing,D21J,Technology: D21J <br>Description: Cellulosic Fibreboard Manufacturing <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F02K,0.441425368707271,-0.106086595625206,Machinery and Transportation,13.6484851398885,Jet-Propulsion Plants,F02K,Technology: F02K <br>Description: Jet-Propulsion Plants <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F03C,0.366233919219069,0.78688075244879,Machinery and Transportation,10.8448340441719,Liquid-Driven Positive-Displacement Engines,F03C,Technology: F03C <br>Description: Liquid-Driven Positive-Displacement Engines <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F04F,0.413161300758015,0.705669253075489,Machinery and Transportation,11.3770036604539,Fluid Pumping Siphons.,F04F,Technology: F04F <br>Description: Fluid Pumping Siphons. <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F15D,-0.282411841772256,-0.268457381102485,Machinery and Transportation,10.8380592350547,Fluid Flow Control.,F15D,Technology: F15D <br>Description: Fluid Flow Control. <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F21L,-0.0139800476145742,-0.205443776638065,Physical Sciences and Engineering,11.2736770250842,Portable Lighting Devices.,F21L,Technology: F21L <br>Description: Portable Lighting Devices. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F21W,-0.0742713703790208,-0.129735034172507,Physical Sciences and Engineering,12.7783491898641,Lighting Device Applications Indexing.,F21W,Technology: F21W <br>Description: Lighting Device Applications Indexing. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F23C,0.0195902014631197,-0.390272628591213,Physical Sciences and Engineering,12.2309049498113,Air Suspended Combustion.,F23C,Technology: F23C <br>Description: Air Suspended Combustion. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F23N,0.256720376307994,-0.390169606728148,Physical Sciences and Engineering,12.5884927314934,Regulating Or Controlling Combustion,F23N,Technology: F23N <br>Description: Regulating Or Controlling Combustion <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F24B,0.237955075217483,-0.482146776109596,Physical Sciences and Engineering,10.9823872017975,Solid Fuel Stoves & Ranges.,F24B,Technology: F24B <br>Description: Solid Fuel Stoves & Ranges. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F24C,-0.00580987353481669,-0.356125592188439,Physical Sciences and Engineering,17.2709384900303,Domestic Stove/Range Technology,F24C,Technology: F24C <br>Description: Domestic Stove/Range Technology <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F24V,0.494119378142092,-0.200146029180308,Physical Sciences and Engineering,9.07981410777036,Heat Recovery Technology.,F24V,Technology: F24V <br>Description: Heat Recovery Technology. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F28B,-0.0794870336613434,-0.401842656132085,Physical Sciences and Engineering,9.69676928732205,Steam Or Vapour Condensers,F28B,Technology: F28B <br>Description: Steam Or Vapour Condensers <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F41C,0.285486324167516,-0.267541415603603,Physical Sciences and Engineering,10.993736190819,Small Arms Accessories.,F41C,Technology: F41C <br>Description: Small Arms Accessories. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F41F,0.306943096699974,0.0427923373349954,Physical Sciences and Engineering,9.61727236348493,Barrel Launchers.,F41F,Technology: F41F <br>Description: Barrel Launchers. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F41J,0.404941110369102,0.0897288791860575,Physical Sciences and Engineering,10.5115337030254,Targets Target Ranges Bullet Catchers,F41J,Technology: F41J <br>Description: Targets Target Ranges Bullet Catchers <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F42C,0.374252180244107,-0.000392364077001863,Physical Sciences and Engineering,10.6187968553421,Ammunition Fuzes Safety.,F42C,Technology: F42C <br>Description: Ammunition Fuzes Safety. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F42D,0.336708971501659,-0.0105528972241708,Physical Sciences and Engineering,10.6260560392987,Blasting,F42D,Technology: F42D <br>Description: Blasting <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G02F,-0.094230594330939,-0.184202375541448,Physical Sciences and Engineering,33.4317340079149,Optical Control Technology,G02F,Technology: G02F <br>Description: Optical Control Technology <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G03F,-0.0666480211387103,-0.590212522944584,Physical Sciences and Engineering,24.3712741811979,Photomechanical Printing.,G03F,Technology: G03F <br>Description: Photomechanical Printing. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G04F,0.166198979426598,0.361614735431743,Electronics and Telecommunication,10.7781715215402,Time-Interval Measuring,G04F,Technology: G04F <br>Description: Time-Interval Measuring <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G07D,0.356147756636138,-0.594172843040217,Electronics and Telecommunication,15.0834732691352,Coin/Currency Handling & Processing,G07D,Technology: G07D <br>Description: Coin/Currency Handling & Processing <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G10K,-0.363278363618425,-0.183151480565764,Physical Sciences and Engineering,15.3812472904314,Noise Damping Technology,G10K,Technology: G10K <br>Description: Noise Damping Technology <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G12B,0.0720174492924253,-0.628617190059278,Electronics and Telecommunication,10.9051901301891,Instrument Construction.,G12B,Technology: G12B <br>Description: Instrument Construction. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G21D,-0.0685777954860504,-0.306960167900767,Physical Sciences and Engineering,10.3288861097227,Nuclear Power Plant,G21D,Technology: G21D <br>Description: Nuclear Power Plant <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G21G,0.00116825436954143,-0.321184399520608,Physical Sciences and Engineering,10.3127823046835,Radioactive Element Conversion.,G21G,Technology: G21G <br>Description: Radioactive Element Conversion. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G21H,0.134209108850725,-0.32866098367803,Physical Sciences and Engineering,8.82000185942588,Radiation Energy Harvesting,G21H,Technology: G21H <br>Description: Radiation Energy Harvesting <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H01K,-0.0533735625384324,-0.416815180033465,Electronics and Telecommunication,11.3005192828225,Electric Incandescent Lamps,H01K,Technology: H01K <br>Description: Electric Incandescent Lamps <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H03J,-0.618128444382016,-0.149665687845288,Electronics and Telecommunication,11.1005227330162,Tuning Resonant Circuits,H03J,Technology: H03J <br>Description: Tuning Resonant Circuits <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H05F,0.476211667603595,-0.377512578601562,Electronics and Telecommunication,10.7276929274447,Static Electricity Generation.,H05F,Technology: H05F <br>Description: Static Electricity Generation. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A24C,0.485903125748882,0.0983555544637024,Biotechnology and Healthcare,11.7795169863029,Cigar/Cigarette Making Machines.,A24C,Technology: A24C <br>Description: Cigar/Cigarette Making Machines. <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C11C,0.350500345302967,-0.31390874690759,Physical Sciences and Engineering,11.0958101991723,Fatty Acid Modification.,C11C,Technology: C11C <br>Description: Fatty Acid Modification. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C30B,-0.649194708490134,-0.421468758633837,Physical Sciences and Engineering,16.7636824643506,Single-Crystal Refining by Zone-Melting,C30B,Technology: C30B <br>Description: Single-Crystal Refining by Zone-Melting <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C40B,0.0983744050632416,0.550395199090309,Physical Sciences and Engineering,13.7174790949379,Computational Chemistry Libraries.,C40B,Technology: C40B <br>Description: Computational Chemistry Libraries. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D06L,-0.245242255922058,0.748659152441476,Consumer Products and Fabrication,10.7469340735879,Leather/Fur Bleaching,D06L,Technology: D06L <br>Description: Leather/Fur Bleaching <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A21C,0.653368128027034,-0.310531497566403,Biotechnology and Healthcare,12.1286375793103,Dough Processing Equipment.,A21C,Technology: A21C <br>Description: Dough Processing Equipment. <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B41B,-0.238390773268604,-0.48449619794094,Consumer Products and Fabrication,8.74736739877804,Type Setting Machines.,B41B,Technology: B41B <br>Description: Type Setting Machines. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B81C,-0.238352068038474,-0.701980058537191,Physical Sciences and Engineering,13.0926924535677,Micro-Structural Device Manufacturing.,B81C,Technology: B81C <br>Description: Micro-Structural Device Manufacturing. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G10L,-0.396995009355261,-0.0451943626795355,Physical Sciences and Engineering,21.9105159834121,Speech Processing.,G10L,Technology: G10L <br>Description: Speech Processing. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A41B,-0.515625009433977,0.518891837098006,Consumer Products and Fabrication,12.1371459194955,Clothing Essentials,A41B,Technology: A41B <br>Description: Clothing Essentials <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A41C,-0.401564430594295,0.557360231967357,Consumer Products and Fabrication,11.4662402849755,Corsets Brassires,A41C,Technology: A41C <br>Description: Corsets Brassires <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A41F,-0.501159811774056,0.542930953627296,Consumer Products and Fabrication,10.5039922383847,Garment Fastenings Suspenders,A41F,Technology: A41F <br>Description: Garment Fastenings Suspenders <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A42C,-0.496029566297506,0.613382231780602,Consumer Products and Fabrication,9.19940468351859,Hat Trimming Technology,A42C,Technology: A42C <br>Description: Hat Trimming Technology <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A43C,0.134802871051986,0.563308465658343,Consumer Products and Fabrication,11.989028123148,Footwear Lace Fasteners,A43C,Technology: A43C <br>Description: Footwear Lace Fasteners <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A47D,0.491167259295929,-0.600888810592691,Consumer Products and Fabrication,12.7237402410669,Child-Sized Furniture,A47D,Technology: A47D <br>Description: Child-Sized Furniture <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A63K,0.0710626932736686,0.368852699253731,Consumer Products and Fabrication,8.71895741932689,Racing Equipment.,A63K,Technology: A63K <br>Description: Racing Equipment. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B41K,-0.15037307447229,-0.573170413336112,Consumer Products and Fabrication,10.0229662873002,Stamp Numbering Devices.,B41K,Technology: B41K <br>Description: Stamp Numbering Devices. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B41L,-0.270993784610607,-0.681370552296924,Consumer Products and Fabrication,10.5674921599101,Office Series Printing Machines.,B41L,Technology: B41L <br>Description: Office Series Printing Machines. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B43K,-0.357182669000951,-0.545793171036472,Consumer Products and Fabrication,13.1893006364392,Implements For Writing Or Drawing,B43K,Technology: B43K <br>Description: Implements For Writing Or Drawing <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B44B,-0.132004103220749,-0.710324795392972,Consumer Products and Fabrication,9.81815310035775,Artisanal Carving Tools.,B44B,Technology: B44B <br>Description: Artisanal Carving Tools. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B61H,-0.345511343699843,0.465606231905315,Machinery and Transportation,10.4216669950924,Rail Vehicle Brakes.,B61H,Technology: B61H <br>Description: Rail Vehicle Brakes. <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B61L,-0.385233855908719,0.379302516065904,Machinery and Transportation,13.6867094071724,Rail Traffic Safety.,B61L,Technology: B61L <br>Description: Rail Traffic Safety. <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B68B,0.0394387386777266,0.340595089186471,Biotechnology and Healthcare,9.06142456821792,Whip Connectors.,B68B,Technology: B68B <br>Description: Whip Connectors. <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B68C,0.038170413499243,0.249277824753281,Biotechnology and Healthcare,9.60100161621922,Saddles Stirrups,B68C,Technology: B68C <br>Description: Saddles Stirrups <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B68G,0.60303972286879,-0.589761130516341,Consumer Products and Fabrication,10.1094454768157,Upholstery Machinery.,B68G,Technology: B68G <br>Description: Upholstery Machinery. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C14B,0.260193148460592,0.257853379504548,Physical Sciences and Engineering,9.73798202769155,Leather Processing Machines,C14B,Technology: C14B <br>Description: Leather Processing Machines <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D06Q,-0.169213750729407,-0.7279252104179,Consumer Products and Fabrication,8.96191843167213,Decorating Textiles,D06Q,Technology: D06Q <br>Description: Decorating Textiles <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
E21D,-0.164653355008258,0.355752040325275,Physical Sciences and Engineering,13.2306204834032,Underground Chambers Technology,E21D,Technology: E21D <br>Description: Underground Chambers Technology <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F03H,-0.231880850121422,-0.223856882124618,Machinery and Transportation,9.19940468351859,Reactive Propulsion,F03H,Technology: F03H <br>Description: Reactive Propulsion <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F23M,0.217400340536264,-0.449367478674631,Physical Sciences and Engineering,10.3087416169799,Combustion Chamber Safety.,F23M,Technology: F23M <br>Description: Combustion Chamber Safety. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F41G,0.431180059184225,0.0910009684556608,Physical Sciences and Engineering,12.2935536780558,Weapon Sights Aiming,F41G,Technology: F41G <br>Description: Weapon Sights Aiming <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G06C,-0.337141279309358,-0.437697822967108,Electronics and Telecommunication,8.87607103618946,Mechanical Computing.,G06C,Technology: G06C <br>Description: Mechanical Computing. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G09D,-0.536341105754274,-0.0442708812399986,Electronics and Telecommunication,8.55940051859623,Railway Calendars.,G09D,Technology: G09D <br>Description: Railway Calendars. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G16H,-0.545950539693354,-0.283537979176823,Electronics and Telecommunication,15.8074406444174,Healthcare ICT,G16H,Technology: G16H <br>Description: Healthcare ICT <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0.5 <br>Quality Patents: TRUE
G21C,0.0403354656719938,-0.232137873823079,Physical Sciences and Engineering,14.959057206959,Nuclear Reactors,G21C,Technology: G21C <br>Description: Nuclear Reactors <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B21G,0.22960593531182,0.429590706635946,Biotechnology and Healthcare,8.76132066298584,"Making Needles, Pins, Or Nails",B21G,"Technology: B21G <br>Description: Making Needles, Pins, Or Nails <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE"
B23G,0.208258146427498,0.535947940047906,Consumer Products and Fabrication,10.0048490476216,Thread Cutting Fastening.,B23G,Technology: B23G <br>Description: Thread Cutting Fastening. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B01B,-0.0238551363436019,-0.446743030498917,Physical Sciences and Engineering,8.73797347846427,Boiling Boiling Apparatus,B01B,Technology: B01B <br>Description: Boiling Boiling Apparatus <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
